貸借取引対象銘柄一覧,20251219,,,,,,,,,
貸借申込日,コード,銘柄名,貸借銘柄区分（東証）,貸借銘柄区分（ＣＸＪ）,貸借銘柄区分（ＪＮＸ）,貸借銘柄区分（ＯＤＸ）,貸借銘柄区分（ＪＡＸ）,貸借銘柄区分（名証）,貸借銘柄区分（福証）,貸借銘柄区分（札証）
20251222,2034,ＫＯＳＰＩベアＥＴＮ,2,2,0,0,0,0,0,0
20251222,2036,金先物ダブルブル,2,2,0,0,0,0,0,0
20251222,2037,金先物ベア,2,2,0,0,0,0,0,0
20251222,2038,ドバイ原油先物ブル,2,2,0,0,0,0,0,0
20251222,2039,ドバイ原油先物ベア,2,2,0,0,0,0,0,0
20251222,2040,ＮＹダウブルＥＴＮ,2,2,0,0,0,0,0,0
20251222,2041,ＮＹダウベアＥＴＮ,2,2,0,0,0,0,0,0
20251222,2042,グロース２５０ＥＴＮ,2,2,0,0,0,0,0,0
20251222,2043,アセアン５０ＥＴＮ,2,2,0,0,0,0,0,0
20251222,2044,米国配当貴族ＥＴＮ,2,2,0,0,0,0,0,0
20251222,2045,シンガポールリート,2,2,0,0,0,0,0,0
20251222,2046,インドブルＥＴＮ,2,2,0,0,0,0,0,0
20251222,2047,インドベアＥＴＮ,2,2,0,0,0,0,0,0
20251222,2048,高配株ヘッジＥＴＮ,2,2,0,0,0,0,0,0
20251222,2050,ニッチトップ中小型,2,2,0,0,0,0,0,0
20251222,2053,中部飼料,1,1,1,1,1,1,0,0
20251222,2055,日和産業,1,2,2,2,2,0,0,0
20251222,2058,ヒガシマル,0,0,0,0,0,0,2,0
20251222,205A,ロゴスＨＤ,2,2,2,2,2,0,0,0
20251222,2060,フィード・ワン,1,1,1,1,1,0,0,0
20251222,2065,日本株配当貴族ＥＴＮ,2,2,0,0,0,0,0,0
20251222,2066,東証リートＥＴＮ,2,2,0,0,0,0,0,0
20251222,2067,野村ＡＩ７０ＥＴＮ,2,2,0,0,0,0,0,0
20251222,2068,高ベータ３０ＥＴＮ,2,2,0,0,0,0,0,0
20251222,2069,低ベータ５０ＥＴＮ,2,2,0,0,0,0,0,0
20251222,206A,ＰＲＩＳＭＢｉｏ,2,2,2,2,2,0,0,0
20251222,2070,ＥＳＧ女性活躍ＥＴＮ,2,2,0,0,0,0,0,0
20251222,2071,ＥＳＧ総合ＥＴＮ,2,2,0,0,0,0,0,0
20251222,2072,トップシェアＥＴＮ,2,2,0,0,0,0,0,0
20251222,2073,ＥＳＧ低カーボン,2,2,0,0,0,0,0,0
20251222,2080,ＰＢＲ１倍割れ解消,1,2,2,2,2,0,0,0
20251222,2081,政策保有解消,1,2,2,2,2,0,0,0
20251222,2082,投資家経営者一心同体,1,2,2,2,2,0,0,0
20251222,2083,日本成長株アクティブ,1,2,2,2,2,0,0,0
20251222,2084,日本高配当アクティブ,1,2,2,2,2,0,0,0
20251222,2085,ＭＸ高配日株ア,1,2,2,2,2,0,0,0
20251222,2086,ＮＺＡＭ　ＳＰ５Ｈ,1,2,2,2,2,0,0,0
20251222,2087,ＮＺＡＭ　ＮＱ１Ｈ,1,2,2,2,2,0,0,0
20251222,2088,ＮＺＡＭ　ＤｏｗＨ,1,2,2,2,2,0,0,0
20251222,2089,ＮＺＡＭ　ＤＡＸＨ,1,2,2,2,2,0,0,0
20251222,208A,構造計画ＨＤ,2,2,2,2,2,0,0,0
20251222,2090,ＮＺＡＭ　米７１０Ｈ,1,2,2,2,2,0,0,0
20251222,2091,ＮＺＡＭ　独７１０Ｈ,1,2,2,2,2,0,0,0
20251222,2092,ＮＺＡＭ　仏７１０Ｈ,1,2,2,2,2,0,0,0
20251222,2093,上場Ｔｒ米債０２ラダ,1,2,2,2,2,0,0,0
20251222,2094,ＲＥＩＴインバース,1,2,2,2,2,0,0,0
20251222,2095,ＧＸＵＳ配当貴族ヘ,1,2,2,2,2,0,0,0
20251222,2096,ＧＸオフィスＪリート,1,2,2,2,2,0,0,0
20251222,2097,ＧＸ住宅Ｊリート,1,2,2,2,2,0,0,0
20251222,2098,ＧＸホテリテＪリート,1,2,2,2,2,0,0,0
20251222,2108,日本甜菜製糖,1,1,1,1,1,0,0,0
20251222,2109,ＤＭ三井製糖,1,1,1,1,1,0,0,0
20251222,210A,ｉＦ日経高リート,1,2,2,2,2,0,0,0
20251222,2112,塩水港精糖,1,2,2,2,2,0,0,0
20251222,2114,フジ日本,1,2,2,2,2,0,0,0
20251222,2117,ウェルネオシュガー,1,1,1,1,1,0,0,0
20251222,211A,カドス,2,2,2,2,2,0,0,0
20251222,2120,ＬＩＦＵＬＬ,1,1,1,1,1,0,0,0
20251222,2121,ＭＩＸＩ,1,1,1,1,1,0,0,0
20251222,2122,インタースペース,2,2,2,2,2,0,0,0
20251222,2124,ジェイエイシリクルト,1,1,1,1,1,0,0,0
20251222,2127,日本Ｍ＆Ａ,1,1,1,1,1,0,0,0
20251222,212A,フィットイージー,2,2,2,2,2,2,0,0
20251222,2130,メンバーズ,1,2,2,2,2,0,0,0
20251222,2134,キタハマキャピタル,2,2,2,2,2,0,0,0
20251222,2136,ヒップ,2,2,2,2,2,0,0,0
20251222,2137,光ハイツ・ヴェラス,0,0,0,0,0,0,0,2
20251222,2138,クルーズ,1,2,2,2,2,0,0,0
20251222,2139,中広,1,2,2,2,2,1,0,0
20251222,213A,上場日経半導体,1,2,2,2,2,0,0,0
20251222,2146,ＵＴグループ,1,1,1,1,1,0,0,0
20251222,2148,アイティメディア,2,2,2,2,2,0,0,0
20251222,2152,幼児活動研究会,2,2,2,2,2,0,0,0
20251222,2153,Ｅ・ＪＨＤ,2,2,2,2,2,0,0,0
20251222,2154,オープンアップＧ,1,1,1,1,1,0,0,0
20251222,2156,セーラー広告,2,2,2,2,2,0,0,0
20251222,2157,コシダカＨＤ,1,1,1,1,1,0,0,0
20251222,2158,ＦＲＯＮＴＥＯ,2,2,2,2,2,0,0,0
20251222,215A,タイミー,1,1,1,1,1,0,0,0
20251222,2160,ジーエヌアイグループ,1,1,1,1,1,0,0,0
20251222,2162,ｎｍｓ　ＨＤ,1,2,2,2,2,0,0,0
20251222,2163,アルトナー,2,2,2,2,2,0,0,0
20251222,2164,地域新聞社,2,2,2,2,2,0,0,0
20251222,2168,パソナグループ,1,1,1,1,1,0,0,0
20251222,2169,ＣＤＳ,1,2,2,2,2,1,0,0
20251222,2170,リンク＆モチベ,1,1,1,1,1,0,0,0
20251222,2172,インサイト,0,0,0,0,0,0,0,2
20251222,2173,博展,1,2,2,2,2,0,0,0
20251222,2175,エス・エム・エス,1,1,1,1,1,0,0,0
20251222,2179,成学社,1,2,2,2,2,0,0,0
20251222,2180,サニーサイドアップ,2,2,2,2,2,0,0,0
20251222,2181,パーソルＨＤ,1,1,1,1,1,0,0,0
20251222,2183,リニカル,2,2,2,2,2,0,0,0
20251222,2185,シイエム・シイ,2,2,2,2,2,2,0,0
20251222,2186,ソーバル,2,2,2,2,2,0,0,0
20251222,218A,Ｌｉｂｅｒａｗａｒｅ,2,2,2,2,2,0,0,0
20251222,2193,クックパッド,1,1,1,1,1,0,0,0
20251222,2195,アミタＨＤ,2,2,2,2,2,0,0,0
20251222,2196,エスクリ,1,2,2,2,2,0,0,0
20251222,2198,アイ・ケイ・ケイＨＤ,1,2,2,2,2,0,0,0
20251222,219A,Ｈｅａｒｔｓｅｅｄ,1,2,2,2,2,0,0,0
20251222,2201,森永製菓,1,1,1,1,1,0,0,0
20251222,2204,中村屋,1,2,2,2,2,0,0,0
20251222,2206,江崎グリコ,1,1,1,1,1,0,0,0
20251222,2207,ｍｅｉｔｏ,1,1,1,1,1,1,0,0
20251222,2208,ブルボン,2,2,2,2,2,0,0,0
20251222,2209,井村屋グループ,2,2,2,2,2,1,0,0
20251222,220A,ファベル,2,2,2,2,2,0,0,0
20251222,2211,不二家,1,1,1,1,1,0,0,0
20251222,2212,山崎製パン,1,1,1,1,1,0,0,0
20251222,2215,第一屋製パン,1,2,2,2,2,0,0,0
20251222,2216,カンロ,1,2,2,2,2,0,0,0
20251222,2217,モロゾフ,1,1,1,1,1,0,0,0
20251222,2218,日糧製パン,0,0,0,0,0,0,0,2
20251222,221A,ＭＸＳ日経半導体株,1,2,2,2,2,0,0,0
20251222,2220,亀田製菓,1,1,1,1,1,0,0,0
20251222,2221,岩塚製菓,2,2,2,2,2,0,0,0
20251222,2222,寿スピリッツ,1,1,1,1,1,0,0,0
20251222,2224,コモ,2,2,2,2,2,2,0,0
20251222,2226,湖池屋,1,2,2,2,2,0,0,0
20251222,2229,カルビー,1,1,1,1,1,0,0,0
20251222,2235,上場ダウヘッジなし,1,2,2,2,2,0,0,0
20251222,2236,ＧＸＵＳ配当貴族,1,2,2,2,2,0,0,0
20251222,2237,ｉＦＳＰ５００ダブル,1,2,2,2,2,0,0,0
20251222,2238,ｉＦＳＰ５００ベア,1,2,2,2,2,0,0,0
20251222,2239,上場Ｓ＆Ｐレバ２倍,1,2,2,2,2,0,0,0
20251222,223A,ＧＸＡＩビッグデータ,1,2,2,2,2,0,0,0
20251222,2240,上場Ｓ＆Ｐインバース,1,2,2,2,2,0,0,0
20251222,2241,ＭＸＳダウ,1,2,2,2,2,0,0,0
20251222,2242,ＭＸＳダウヘ有,1,2,2,2,2,0,0,0
20251222,2243,ＧＸ半導体,1,2,2,2,2,0,0,0
20251222,2244,ＧＸＵＳテック２０,1,1,1,1,1,0,0,0
20251222,2245,独債７－１０ヘッジ有,1,2,2,2,2,0,0,0
20251222,2246,仏債７－１０ヘッジ有,1,2,2,2,2,0,0,0
20251222,2247,ｉＦＳＰ５００Ｈ無,1,2,2,2,2,0,0,0
20251222,2248,ｉＦＳＰ５００Ｈ有,1,2,2,2,2,0,0,0
20251222,2249,ｉＦＳＰ５００Ｗベア,1,2,2,2,2,0,0,0
20251222,224A,ＧＸウラニウム,1,2,2,2,2,0,0,0
20251222,2250,ｉＳＭＳＣＩ日株気候,1,1,1,1,1,0,0,0
20251222,2251,ＪＧＢダブルインバ,1,2,2,2,2,0,0,0
20251222,2252,ＧＸＵＳ中小モート,1,2,2,2,2,0,0,0
20251222,2253,ＧＸＵＳスーパーＤ,1,2,2,2,2,0,0,0
20251222,2254,ＧＸ中国ＥＶバッテリ,1,2,2,2,2,0,0,0
20251222,2255,ｉＳ米国債二十,1,2,2,2,2,0,0,0
20251222,2256,ｉＳ米国総合債券,1,2,2,2,2,0,0,0
20251222,2257,ｉＳ＄ＩＧ社債,1,2,2,2,2,0,0,0
20251222,2258,ｉＳ＄ＨＹ社債,1,2,2,2,2,0,0,0
20251222,2259,ｉＳフランス国債ヘジ,1,2,2,2,2,0,0,0
20251222,2264,森永乳業,1,1,1,1,1,0,0,0
20251222,2266,六甲バター,1,1,1,1,1,0,0,0
20251222,2267,ヤクルト本社,1,1,1,1,1,0,0,0
20251222,2268,サーティワン,2,2,2,2,2,0,0,0
20251222,2269,明治ホールディングス,1,1,1,1,1,0,0,0
20251222,2270,雪印メグミルク,1,1,1,1,1,0,0,1
20251222,2281,プリマハム,1,1,1,1,1,0,0,0
20251222,2282,日本ハム,1,1,1,1,1,0,0,0
20251222,2286,林兼産業,1,2,2,2,2,0,0,0
20251222,2288,丸大食品,1,1,1,1,1,0,0,0
20251222,228A,オプロ,2,2,2,2,2,0,0,0
20251222,2291,福留ハム,1,2,2,2,2,0,0,0
20251222,2292,エス　フーズ,1,1,1,1,1,0,0,0
20251222,2293,滝沢ハム,2,2,2,2,2,0,0,0
20251222,2294,柿安本店,1,1,1,1,1,0,0,0
20251222,2296,伊藤ハム米久ＨＤ,1,1,1,1,1,0,0,0
20251222,2300,きょくとう,2,2,2,2,2,0,0,0
20251222,2301,学情,1,2,2,2,2,0,0,0
20251222,2303,ドーン,2,2,2,2,2,0,0,0
20251222,2304,ＣＳＳＨＤ,1,2,2,2,2,0,0,0
20251222,2305,スタジオアリス,1,1,1,1,1,0,0,0
20251222,2307,クロスキャット,2,2,2,2,2,0,0,0
20251222,2311,エプコ,2,2,2,2,2,0,0,0
20251222,2315,ＣＡＩＣＡ　Ｄ,1,2,2,2,2,0,0,0
20251222,2317,システナ,1,1,1,1,1,0,0,0
20251222,231A,Ｃｒｏｓｓ　Ｅ,0,0,0,0,0,0,2,0
20251222,2321,ソフトフロントＨＤ,2,2,2,2,2,0,0,0
20251222,2323,ｆｏｎｆｕｎ,2,2,2,2,2,0,0,0
20251222,2325,ＮＪＳ,1,2,2,2,2,0,0,0
20251222,2326,デジタルアーツ,1,1,1,1,1,0,0,0
20251222,2327,日鉄ソリューションズ,1,1,1,1,1,1,1,0
20251222,2329,東北新社,2,2,2,2,2,2,0,0
20251222,2330,フォーサイド,2,2,2,2,2,0,0,0
20251222,2331,ＡＬＳＯＫ,1,1,1,1,1,0,0,0
20251222,2332,クエスト,1,2,2,2,2,0,0,0
20251222,2334,イオレ,2,2,2,2,2,0,0,0
20251222,2335,キューブシステム,1,2,2,2,2,0,0,0
20251222,2337,いちご,1,1,1,1,1,0,0,0
20251222,2338,クオンタムＳ,2,2,2,2,2,0,0,0
20251222,233A,ｉＦインドＮ５０,1,2,2,2,2,0,0,0
20251222,2340,極楽湯ＨＤ,2,2,2,2,2,0,0,0
20251222,2341,アルバイトタイムス,2,2,2,2,2,0,0,0
20251222,2342,トランスＧＧ,2,2,2,2,2,0,0,0
20251222,2344,平安レイサービス,2,2,2,2,2,0,0,0
20251222,2345,クシム,2,2,2,2,2,0,0,0
20251222,2349,エヌアイデイ,2,2,2,2,2,0,0,0
20251222,234A,ＧＸＣＦキング日株,1,2,2,2,2,0,0,0
20251222,2351,ＡＳＪ,2,2,2,2,2,0,0,0
20251222,2353,日本駐車場開発,1,1,1,1,1,0,0,0
20251222,2354,ＹＥ　ＤＩＧＩＴＡＬ,2,2,2,2,2,0,0,0
20251222,2359,コア,1,2,2,2,2,0,0,0
20251222,235A,ＧＸ高配当３０日株,1,2,2,2,2,0,0,0
20251222,236A,ｉＳ日本国債七十,1,2,2,2,2,0,0,0
20251222,2370,メディネット,2,2,2,2,2,0,0,0
20251222,2371,カカクコム,1,1,1,1,1,0,0,0
20251222,2373,ケア２１,2,2,2,2,2,0,0,0
20251222,2374,セントケアＨＤ,2,2,2,2,2,0,0,0
20251222,2375,ギグワークス,2,2,2,2,2,0,0,0
20251222,2376,サイネックス,2,2,2,2,2,2,0,0
20251222,2378,ルネサンス,1,1,1,1,1,0,0,0
20251222,2379,ディップ,1,1,1,1,1,0,0,0
20251222,237A,ｉＳ米国債二十五,1,2,2,2,2,0,0,0
20251222,2384,ＳＢＳＨＤ,1,1,1,1,1,0,0,0
20251222,2385,総医研ＨＤ,2,2,2,2,2,0,0,0
20251222,2388,ウェッジＨＤ,2,2,2,2,2,0,0,0
20251222,2389,デジタルＨＤ,1,1,1,1,1,0,0,0
20251222,238A,ｉＳ米国債二十五ヘジ,1,2,2,2,2,0,0,0
20251222,2391,プラネット,2,2,2,2,2,0,0,0
20251222,2393,日本ケアサプライ,2,2,2,2,2,0,0,0
20251222,2395,新日本科学,1,1,1,1,1,0,0,0
20251222,2404,鉄人化ＨＤ,1,2,2,2,2,0,0,0
20251222,2408,ＫＧ情報,2,2,2,2,2,0,0,0
20251222,2410,キャリアＤセンタ,1,2,2,2,2,0,0,0
20251222,2411,ゲンダイエージェンシ,1,2,2,2,2,0,0,0
20251222,2413,エムスリー,1,1,1,1,1,0,0,0
20251222,2415,ヒューマンＨＤ,2,2,2,2,2,0,0,0
20251222,2418,ツカダグローバルＨＤ,1,2,2,2,2,0,0,0
20251222,241A,ＲＯＸＸ,1,2,2,2,2,0,0,0
20251222,2424,ブラス,2,2,2,2,2,2,0,0
20251222,2425,ケアサービス,2,2,2,2,2,0,0,0
20251222,2428,ウェルネット,1,2,2,2,2,0,0,1
20251222,2429,ワールドＨＤ,1,1,1,1,1,0,0,0
20251222,242A,リプライオリティ,0,0,0,0,0,0,2,0
20251222,2432,ディー・エヌ・エー,1,1,1,1,1,0,0,0
20251222,2433,博報堂ＤＹＨＤ,1,1,1,1,1,0,0,0
20251222,2435,シダー,1,2,2,2,2,1,0,0
20251222,2436,共同ピーアール,2,2,2,2,2,0,0,0
20251222,2437,シンワワイズ,2,2,2,2,2,0,0,0
20251222,2438,アスカネット,1,2,2,2,2,0,0,0
20251222,2440,ぐるなび,1,1,1,1,1,0,0,0
20251222,2445,タカミヤ,1,2,2,2,2,0,0,0
20251222,2449,プラップジャパン,2,2,2,2,2,0,0,0
20251222,244A,グロースエクスパ,2,2,2,2,2,0,0,0
20251222,2454,オールアバウト,2,2,2,2,2,0,0,0
20251222,2459,アウンコンサル,2,2,2,2,2,0,0,0
20251222,245A,ＩＮＧＳ,2,2,2,2,2,0,0,0
20251222,2461,ファンコミュニ,1,1,1,1,1,0,0,0
20251222,2462,ライク,1,2,2,2,2,0,0,0
20251222,2464,Ａｏｂａ‐ＢＢＴ,1,2,2,2,2,0,0,0
20251222,2469,ヒビノ,2,2,2,2,2,0,0,0
20251222,246A,アスア,2,2,2,2,2,2,0,0
20251222,2471,エスプール,1,1,1,1,1,0,0,0
20251222,2475,ＷＤＢＨＤ,1,1,1,1,1,0,0,0
20251222,2477,手間いらず,1,2,2,2,2,0,0,0
20251222,2479,ジェイテック,2,2,2,2,2,2,0,0
20251222,247A,Ａｉ　ロボティクス,2,2,2,2,2,0,0,0
20251222,2480,システムロケーション,2,2,2,2,2,0,0,0
20251222,2481,タウンニュース社,2,2,2,2,2,0,0,0
20251222,2483,翻訳センター,2,2,2,2,2,0,0,0
20251222,2484,出前館,1,1,1,1,1,0,0,0
20251222,2485,ティア,1,2,2,2,2,1,0,0
20251222,2488,ＪＴＰ,2,2,2,2,2,0,0,0
20251222,2489,アドウェイズ,1,2,2,2,2,0,0,0
20251222,248A,キッズスター,2,2,2,2,2,0,0,0
20251222,2491,バリューコマース,1,1,1,1,1,0,0,0
20251222,2492,インフォマート,1,1,1,1,1,0,0,0
20251222,2493,イーサポートリンク,2,2,2,2,2,0,0,0
20251222,2497,ユナイテッド,1,1,1,1,1,0,0,0
20251222,2498,オリコンＨＤ,2,2,2,2,2,0,0,0
20251222,2499,日本和装ＨＤ,2,2,2,2,2,0,0,0
20251222,2501,サッポロＨＤ,1,1,1,1,1,0,0,1
20251222,2502,アサヒグループＨＤ,1,1,1,1,1,0,0,0
20251222,2503,キリンＨＤ,1,1,1,1,1,0,0,0
20251222,250A,シマダヤ,2,2,2,2,2,0,0,0
20251222,2510,ＮＦ国内債券,1,1,1,1,1,0,0,0
20251222,2511,ＮＦ外債ヘッジ無,1,2,2,2,2,0,0,0
20251222,2512,ＮＦ外債ヘッジ有,1,1,1,1,1,0,0,0
20251222,2513,ＮＦ外株ヘッジ無,1,2,2,2,2,0,0,0
20251222,2514,ＮＦ外株ヘッジ有,1,2,2,2,2,0,0,0
20251222,2515,ＮＦ外ＲＥＩＴヘ無,1,2,2,2,2,0,0,0
20251222,2516,東証グロース２５０,1,2,2,2,2,0,0,0
20251222,2517,ＭＸＳＪリートコア,1,2,2,2,2,0,0,0
20251222,2518,ＮＦ日本株女性活躍,1,2,2,2,2,0,0,0
20251222,2519,ＮＦ新興国債券ヘ無,1,2,2,2,2,0,0,0
20251222,2520,ＮＦ新興国株式ヘ無,1,2,2,2,2,0,0,0
20251222,2521,上場米国ヘッジあり,1,1,1,1,1,0,0,0
20251222,2522,ｉＳロボット,1,2,2,2,2,0,0,0
20251222,2523,ＭＸＳトピ除く金融,1,2,2,2,2,0,0,0
20251222,2524,ＮＺＡＭ　ＴＰＸ,1,1,1,1,1,0,0,0
20251222,2525,ＮＺＡＭ　２２５,1,1,1,1,1,0,0,0
20251222,2526,ＮＺＡＭ　４００,1,2,2,2,2,0,0,0
20251222,2527,ＮＺＡＭＪリートコア,1,2,2,2,2,0,0,0
20251222,2528,ｉＦＪリートコア,1,2,2,2,2,0,0,0
20251222,2529,ＮＦ株主還元７０,1,2,2,2,2,0,0,0
20251222,2530,ＭＸＳ中国Ａ株１８０,1,2,2,2,2,0,0,0
20251222,2531,宝ホールディングス,1,1,1,1,1,0,0,0
20251222,2533,オエノンＨＤ,1,2,2,2,2,0,0,0
20251222,253A,ＥＴＳグループ,1,2,2,2,2,0,0,0
20251222,2540,養命酒製造,1,1,1,1,1,0,0,0
20251222,254A,ＡＩフュージョンＣＧ,2,2,2,2,2,0,0,0
20251222,2551,マルサンアイ,0,0,0,0,0,2,0,0
20251222,2552,上場ＪリートＭ,1,2,2,2,2,0,0,0
20251222,2553,Ｏｎｅ・ＣＳＩ５００,1,2,2,2,2,0,0,0
20251222,2554,ＮＦ米社債ヘ有,1,2,2,2,2,0,0,0
20251222,2555,東証ＲＥＩＴ－ＥＴＦ,1,2,2,2,2,0,0,0
20251222,2556,Ｏｎｅ・Ｊリート,1,1,1,1,1,0,0,0
20251222,2557,ＳＭＤＡＭトピックス,1,2,2,2,2,0,0,0
20251222,2558,ＭＸＳ米株ＳＰ５００,1,1,1,1,1,0,0,0
20251222,2559,ＭＸＳ全世界株式,1,1,1,1,1,0,0,0
20251222,255A,ジーエルテクノＨＤ,1,2,2,2,2,0,0,0
20251222,2560,ＭＸＳカーボン日本株,1,2,2,2,2,0,0,0
20251222,2561,ｉＳ日本国債,1,2,2,2,2,0,0,0
20251222,2562,上場ダウヘッジあり,1,2,2,2,2,0,0,0
20251222,2563,ｉＳＳＰ５百米株ヘジ,1,1,1,1,1,0,0,0
20251222,2564,ＧＸスーパーディビ,1,2,2,2,2,0,0,0
20251222,2565,ＧＸロジＪリート,1,2,2,2,2,0,0,0
20251222,2566,上場ＥＳＧリート,1,2,2,2,2,0,0,0
20251222,2567,ＮＺＡＭ　カーボン,1,2,2,2,2,0,0,0
20251222,2568,上場ＮＳＱ１００ヘ無,1,2,2,2,2,0,0,0
20251222,2569,上場ＮＳＱ１００ヘ有,1,2,2,2,2,0,0,0
20251222,256A,飛島ホールディングス,1,1,1,1,1,0,0,0
20251222,2573,北海道コカ・コーラ,2,2,2,2,2,0,0,1
20251222,2579,コカ・コーラＢＪＨ,1,1,1,1,1,0,0,0
20251222,257A,ＳＭＴ　日本株厳選投,1,2,2,2,2,0,0,0
20251222,2585,ライフドリンクＣ,1,2,1,1,1,0,0,0
20251222,2586,フルッタフルッタ,2,2,2,2,2,0,0,0
20251222,2587,サントリー食品インタ,1,1,1,1,1,0,0,0
20251222,2588,ＰウォーターＨＤ,2,2,2,2,2,0,0,0
20251222,258A,ＳＭＴ　内リート厳選,1,2,2,2,2,0,0,0
20251222,2590,ＤｙＤｏ,1,1,1,1,1,0,0,0
20251222,2593,伊藤園,1,1,1,1,1,0,0,0
20251222,25935,伊藤園第１種優先株式,1,0,0,0,0,0,0,0
20251222,2594,キーコーヒー,1,1,1,1,1,0,0,0
20251222,2597,ユニカフェ,2,2,2,2,2,0,0,0
20251222,259A,ケイ・ウノ,0,0,0,0,0,2,0,0
20251222,2602,日清オイリオグループ,1,1,1,1,1,0,0,0
20251222,2607,不二製油,1,1,1,1,1,0,0,0
20251222,2612,かどや製油,2,2,2,2,2,0,0,0
20251222,2613,Ｊ－オイルミルズ,1,1,1,1,1,0,0,0
20251222,261A,日水コン,2,2,2,2,2,0,0,0
20251222,2620,ｉＳ米国債一三,1,2,2,2,2,0,0,0
20251222,2621,ｉＳ米国債二十へジ,1,1,1,1,1,0,0,0
20251222,2622,ｉＳ新興国債券へジ,1,2,2,2,2,0,0,0
20251222,2623,ｉＳユロＩＧ社債ヘジ,1,2,2,2,2,0,0,0
20251222,2624,ｉＦ２２５年４,1,2,2,2,2,0,0,0
20251222,2625,ｉＦＴＰＸ年４,1,2,2,2,2,0,0,0
20251222,2626,ＧＸデジタル日株,1,2,2,2,2,0,0,0
20251222,2627,ＧＸｅコマース日株,1,2,2,2,2,0,0,0
20251222,2628,ｉＦ中国科創板５０,1,2,2,2,2,0,0,0
20251222,2629,ｉＦ中国ＧＢＡ１００,1,2,2,2,2,0,0,0
20251222,262A,インターメスティック,2,2,2,2,2,0,0,0
20251222,2630,ＭＸＳ米株ＳＰ５ヘ有,1,2,2,2,2,0,0,0
20251222,2631,ＭＸＳナス１００,1,2,2,2,2,0,0,0
20251222,2632,ＭＸＳナス１００ヘ有,1,2,2,2,2,0,0,0
20251222,2633,Ｓ＆Ｐ５００ヘッジ無,1,2,2,2,2,0,0,0
20251222,2634,Ｓ＆Ｐ５００ヘッジ有,1,2,2,2,2,0,0,0
20251222,2636,ＧＸガバナンス日株,1,2,2,2,2,0,0,0
20251222,2637,ＧＸクリーン日株,1,2,2,2,2,0,0,0
20251222,2638,ＧＸロボ＆ＡＩ日株,1,2,2,2,2,0,0,0
20251222,2639,ＧＸバイオ＆メド日株,1,2,2,2,2,0,0,0
20251222,2640,ＧＸゲームアニメ日株,1,2,2,2,2,0,0,0
20251222,2641,ＧＸＧリーダーズ日株,1,2,2,2,2,0,0,0
20251222,2642,ＳＭＴ低炭素日本株,1,2,2,2,2,0,0,0
20251222,2643,日本株セレクトＥＴＦ,1,2,2,2,2,0,0,0
20251222,2644,ＧＸ半導体日株,1,1,1,1,1,0,0,0
20251222,2645,ＧＸレジ＆エンタ日株,1,2,2,2,2,0,0,0
20251222,2646,ＧＸメタルビジ日株,1,2,2,2,2,0,0,0
20251222,2647,米債７－１０ヘッジ無,1,2,2,2,2,0,0,0
20251222,2648,米債７－１０ヘッジ有,1,2,2,2,2,0,0,0
20251222,2649,ｉＳＧＮＭＡ債ヘジ,1,2,2,2,2,0,0,0
20251222,264A,Ｓｃｈｏｏ,2,2,2,2,2,0,0,0
20251222,2652,まんだらけ,1,2,2,2,2,0,0,0
20251222,2653,イオン九州,2,2,2,2,2,0,0,0
20251222,2654,アスモ,1,2,2,2,2,0,0,0
20251222,2656,ベクターＨＤ,2,2,2,2,2,0,0,0
20251222,2659,サンエー,1,1,1,1,1,0,0,0
20251222,265A,Ｈｍｃｏｍｍ,2,2,2,2,2,0,0,0
20251222,2664,カワチ薬品,1,1,1,1,1,0,0,0
20251222,2666,オートウェーブ,2,2,2,2,2,0,0,0
20251222,2667,イメージ　ワン,1,2,2,2,2,0,0,0
20251222,2668,タビオ,2,2,2,2,2,0,0,0
20251222,2669,カネ美食品,1,2,2,2,2,0,0,0
20251222,2670,エービーシー・マート,1,1,1,1,1,0,0,0
20251222,2673,夢みつけ隊,2,2,2,2,2,0,0,0
20251222,2674,ハードオフ,1,2,2,2,2,0,0,0
20251222,2676,高千穂交易,1,1,1,1,1,0,0,0
20251222,2678,アスクル,1,1,1,1,1,0,0,0
20251222,2681,ゲオホールディングス,1,1,1,1,1,0,0,0
20251222,2683,魚喜,2,2,2,2,2,0,0,0
20251222,2685,アンドエスティＨＤ,1,1,1,1,1,0,0,0
20251222,2686,ジーフット,2,2,2,2,2,2,0,0
20251222,2687,ＣＶＳベイエリア,1,2,2,2,2,0,0,0
20251222,2689,オルバヘルスケアＨＤ,1,2,2,2,2,0,0,0
20251222,268A,リガク,2,2,2,2,2,0,0,0
20251222,2692,伊藤忠食品,1,1,1,1,1,0,0,0
20251222,2693,ＹＫＴ,2,2,2,2,2,0,0,0
20251222,2694,焼肉坂井ＨＤ,1,2,2,2,2,0,0,0
20251222,2695,くら寿司,1,1,1,1,1,0,0,0
20251222,2698,キャンドゥ,1,1,1,1,1,0,0,0
20251222,269A,Ｓａｐｅｅｔ,2,2,2,2,2,0,0,0
20251222,2700,木徳神糧,2,2,2,2,2,0,0,0
20251222,2702,日本マクドナルドＨＤ,1,1,1,1,1,0,0,0
20251222,2705,大戸屋ＨＤ,1,2,1,1,1,0,0,0
20251222,2708,久世,2,2,2,2,2,0,0,0
20251222,2722,ＩＫホールディングス,1,2,2,2,2,1,0,0
