品貸料率一覧,,,,,,,,,,,,,,,
（注）取引所区分「東証」の貸株超過株数は東証およびPTSの貸借残高を合算した貸株超過株数です。最高料率および前日品貸料率は１日１株・口当り、また当日品貸料率は１日１株・口当りの品貸料率に当日品貸日数を乗じて表示してあります。,,,,,,,,,,,,,,,
抽出条件,全体,,,,,,,,,,,,,,
貸借申込日,決済日,コード,銘柄名,取引所区分,決算事由,決算等,貸借値段（円）,貸株超過株数,最高料率（円）,当日品貸料率（円）,当日品貸日数,前日品貸料率（円）,備考,制限,応札倍率ランク
20251223,20251225,2804,ブルドックソース,東証,決算,20260331,1851.00,19300,3.80,0.05,1,0.05,,,F
20251223,20251225,2809,キユーピー,東証,決算,20260531,4428.00,63500,9.00,0.15,1,0.15,,,F
20251223,20251225,2810,ハウス食品Ｇ本社,東証,決算,20260331,2894.50,59700,5.80,0.10,1,0.10,,,F
20251223,20251225,2811,カゴメ,東証,決算,20251231,2707.50,0,11.20,*****,*****,*****,満額,,
20251223,20251225,2816,ダイショー,東証,決算,20260331,1400.00,0,2.80,*****,*****,*****,満額,,
20251223,20251225,2818,ピエトロ,東証,決算,20260331,1742.00,0,3.60,*****,*****,*****,満額,,
20251223,20251225,2819,エバラ食品工業,東証,決算,20260331,2512.00,1500,5.20,0.05,1,0.05,,,F
20251223,20251225,2837,ＧＸ中小リーダー日株,東証,決算,20260624,2772.00,2819,60.00,5.00,1,5.00,,,D
20251223,20251225,2840,ｉＦナス１００Ｈ無,東証,決算,20260310,2290.00,0,60.00,*****,*****,*****,満額,,
20251223,20251225,2846,ダウヘッジ有,東証,決算,20260210,2385.00,0,120.00,*****,*****,*****,満額,停止,
20251223,20251225,2851,ｉＳＭＳＣＩＪＳＲＩ,東証,決算,20260209,335.70,0,6.00,*****,*****,*****,満額,,
20251223,20251225,2857,ｉＳドイツ国債ヘジ,東証,決算,20260111,640.30,0,12.00,*****,*****,*****,満額,注意,
20251223,20251225,2874,横浜冷凍,東証,決算,20260331,1287.00,73000,2.60,0.05,1,0.05,,,F
20251223,20251225,2875,東洋水産,東証,決算,20260331,11000.00,23100,22.00,0.40,1,0.40,,,F
20251223,20251225,2882,イートアンドＨＤ,東証,決算,20260228,1984.00,4600,4.00,0.00,1,0.00,,,F
20251223,20251225,2884,ヨシムラフードＨＤ,東証,決算,20260228,677.00,0,1.40,*****,*****,*****,満額,,
20251223,20251225,2904,一正蒲鉾,東証,決算,20251231,747.00,6100,3.20,0.00,1,0.00,,,F
20251223,20251225,2907,あじかん,東証,決算,20260331,1254.00,0,2.60,*****,*****,*****,満額,,
20251223,20251225,2908,フジッコ,東証,決算,20260331,1576.00,26300,3.20,0.10,1,0.10,,,F
20251223,20251225,2910,ロック・フィールド,東証,決算,20260430,1339.00,143300,2.80,0.05,1,0.05,,,E
20251223,20251225,2915,ケンコーマヨネーズ,東証,決算,20251231,1886.00,7400,7.60,0.00,1,0.00,,,F
20251223,20251225,2922,なとり,東証,決算,20260331,1891.00,14600,3.80,0.05,1,0.10,,,F
20251223,20251225,2929,ファーマフーズ,東証,決算,20260131,685.00,12700,1.40,0.00,1,0.00,,,F
20251223,20251225,2930,北の達人コーポ,東証,決算,20260228,135.00,113700,1.00,0.00,1,0.00,,,F
20251223,20251225,2931,ユーグレナ,東証,決算,20251231,397.00,0,2.00,*****,*****,*****,満額,,
20251223,20251225,2933,紀文食品,東証,決算,20260331,1070.00,6000,2.20,0.05,1,0.05,,,F
20251223,20251225,2936,ベースフード,東証,決算,20260228,307.00,185800,1.00,0.05,1,0.05,,,C
